상호명,상권업종소분류명,시군구명,행정동명,지번주소,도로명주소,경도,위도
봄봄,카페,제주시,아라동,제주특별자치도 제주시 아라이동 35-19,제주특별자치도 제주시 제주대학로 105-1,126.561126,33.460315
사뿐,카페,제주시,연동,제주특별자치도 제주시 연동 2318-14,제주특별자치도 제주시 도령로11길 19,126.486481,33.492269
아뽀밍고,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 성산리 399-46,제주특별자치도 서귀포시 성산읍 일출로 230,126.930727,33.459945
빈티지무드,카페,제주시,우도면,제주특별자치도 제주시 우도면 연평리 2122-1,제주특별자치도 제주시 우도면 상우목길 22,126.949546,33.505602
그림앤카페,카페,제주시,봉개동,제주특별자치도 제주시 봉개동 2426-2,제주특별자치도 제주시 번영로 464,126.591635,33.491749
이츠커피,카페,제주시,노형동,제주특별자치도 제주시 노형동 755-6,제주특별자치도 제주시 정원로 57,126.477459,33.476904
풍림다방,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 송당리 1373-1,제주특별자치도 제주시 구좌읍 중산간동로 2254,126.78346,33.471622
커피마마퀸,카페,제주시,노형동,제주특별자치도 제주시 노형동 2511-3,제주특별자치도 제주시 수덕로 69,126.470614,33.484421
콤포스텔라별들의들판,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 귀덕리 1836-3,제주특별자치도 제주시 한림읍 귀덕14길 187-1,126.293108,33.428206
테라피쉬,카페,제주시,아라동,제주특별자치도 제주시 아라이동 34-9,제주특별자치도 제주시 능선길 220,126.562253,33.460959
설빙신제주,카페,제주시,연동,제주특별자치도 제주시 연동 273-20,제주특별자치도 제주시 신광로 65,126.490218,33.48618
할렘버거,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 의귀리 1270-3,제주특별자치도 서귀포시 남원읍 서의로154번길 69,126.71328,33.299587
카페봄봄칠십리점,카페,서귀포시,송산동,제주특별자치도 서귀포시 서귀동 8-1,제주특별자치도 서귀포시 칠십리로 109,126.566598,33.242053
호텔샌드,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 협재리 2446-3,제주특별자치도 제주시 한림읍 한림로 339,126.240473,33.393887
오조리카페앤라운지,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 오조리 117,제주특별자치도 서귀포시 성산읍 오조로 42,126.916024,33.45797
렌시아,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 협재리 875-6,제주특별자치도 제주시 한림읍 협재로 227-3,126.252344,33.378289
제주청소년카페그래,카페,제주시,한경면,제주특별자치도 제주시 한경면 고산리 2863-6,제주특별자치도 제주시 한경면 고산로 4,126.179851,33.301376
제주스,카페,제주시,일도1동,제주특별자치도 제주시 일도일동 1479-1,제주특별자치도 제주시 동문로 4,126.526936,33.512878
예래마을사업협동조합,카페,서귀포시,예래동,제주특별자치도 서귀포시 상예동 3208-1,제주특별자치도 서귀포시 하예로19번길 66-20,126.378361,33.245852
네모의작업실,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 금능리 2162-6,제주특별자치도 제주시 한림읍 금능남로 28,126.233469,33.384909
카페느슨,카페,서귀포시,대천동,제주특별자치도 서귀포시 도순동 186,제주특별자치도 서귀포시 중산간서로356번길 42,126.475111,33.262627
제이아일랜드,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 신산리 421-1,제주특별자치도 서귀포시 성산읍 환해장성로 69,126.879723,33.378797
랩툰,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1772-19,제주특별자치도 제주시 중앙로 222,126.529461,33.499751
스톤헤이븐,카페,제주시,연동,제주특별자치도 제주시 연동 302-7,제주특별자치도 제주시 문송길 16,126.497124,33.488327
커피핌,카페,제주시,연동,제주특별자치도 제주시 연동 293-24,제주특별자치도 제주시 신대로16길 6,126.495604,33.486915
카페힐섬2020,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 조천리 1209-8,제주특별자치도 제주시 조천읍 조천북6길 58,126.640904,33.53956
스윗카페우도,카페,제주시,우도면,제주특별자치도 제주시 우도면 연평리 1748,제주특별자치도 제주시 우도면 우도로 5-6,126.951103,33.493657
정원다방,카페,서귀포시,정방동,제주특별자치도 서귀포시 서귀동 204-2,제주특별자치도 서귀포시 태평로431번길 32,126.566181,33.248299
비엔,카페,제주시,화북동,제주특별자치도 제주시 화북이동 3290-1,제주특별자치도 제주시 거로남4길 57-15,126.564313,33.504964
지미네커피,카페,제주시,연동,제주특별자치도 제주시 연동 296-10,제주특별자치도 제주시 연동12길 27,126.493204,33.483398
프리튀르,카페,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 서광리 274-9,제주특별자치도 서귀포시 안덕면 중산간서로 1810,126.329149,33.286963
컴포즈커피연동점,카페,제주시,연동,제주특별자치도 제주시 연동 1486,제주특별자치도 제주시 과원북4길 89,126.491119,33.481135
카페베고니아,카페,제주시,아라동,제주특별자치도 제주시 아라이동 1382-12,제주특별자치도 제주시 간월동로 24,126.545051,33.486042
도이프,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1948-3,제주특별자치도 제주시 신설로7길 37,126.545339,33.494626
빽다방제주연북로점,카페,제주시,노형동,제주특별자치도 제주시 노형동 721-3,제주특별자치도 제주시 과원북4길 19,126.484243,33.481341
커피초아,카페,제주시,화북동,제주특별자치도 제주시 화북일동 15-8,제주특별자치도 제주시 동화로1길 57,126.576661,33.517476
여기제주,카페,서귀포시,중앙동,제주특별자치도 서귀포시 서귀동 274-15,제주특별자치도 서귀포시 중앙로42번길 16-1,126.563476,33.248488
몽그레제주,카페,제주시,이호동,제주특별자치도 제주시 이호일동 634-3,제주특별자치도 제주시 도리로 84,126.460769,33.500048
엔일공구,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 김녕리 109-1,제주특별자치도 제주시 구좌읍 김녕로 307,126.76937,33.551821
리부아르,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 구엄리 1258-8,제주특별자치도 제주시 애월읍 애월해안로 686,126.375227,33.481949
카페신상,카페,제주시,이호동,제주특별자치도 제주시 이호일동 1788-1,제주특별자치도 제주시 테우해안로 144,126.449228,33.497275
이성필커피,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1772-3,제주특별자치도 제주시 광양8길 1,126.529191,33.499985
카페동경앤책방,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1382,제주특별자치도 제주시 애월읍 하귀로 74,126.404851,33.481346
드몬아이다,카페,제주시,이호동,제주특별자치도 제주시 이호이동 1539,제주특별자치도 제주시 오광로 16,126.455404,33.494029
카페지니,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 신례리 85-3,제주특별자치도 서귀포시 남원읍 공천포로11번길 19,126.640648,33.264865
법인다락,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 고내리 463,제주특별자치도 제주시 애월읍 애월해안로 284,126.340945,33.469555
말리가,카페,제주시,한림읍,제주특별자치도 제주시 한림읍 협재리 1071-3,제주특별자치도 제주시 한림읍 협재로 124,126.249,33.387141
씨오피원두제주총판점,카페,제주시,연동,제주특별자치도 제주시 연동 2307-4,제주특별자치도 제주시 일주서로 7880,126.488723,33.493405
미소다방,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 고성리 1196-2,제주특별자치도 서귀포시 성산읍 고성동서로 66,126.914375,33.450522
종달리746,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 종달리 746,제주특별자치도 제주시 구좌읍 종달동길 29-9,126.902519,33.491879
에브리선데이커피제주점,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 위미리 812-3,제주특별자치도 서귀포시 남원읍 태위로360번길 201,126.67363,33.270321
곶자왈노크,카페,제주시,봉개동,제주특별자치도 제주시 봉개동 458-1,제주특별자치도 제주시 명림로 143,126.609792,33.474073
수마,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 성산리 142,제주특별자치도 서귀포시 성산읍 일출로 264-6,126.933878,33.460993
킵미클로즈,카페,제주시,용담2동,제주특별자치도 제주시 용담삼동 2576,제주특별자치도 제주시 서해안로 376,126.484318,33.512167
어반브루잉,카페,제주시,삼도2동,제주특별자치도 제주시 삼도이동 956-1,제주특별자치도 제주시 관덕로 16-1,126.52107,33.512819
쉬어갓,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 신산리 680-5,제주특별자치도 서귀포시 성산읍 일주동로 5023,126.882271,33.386093
더모아,카페,제주시,오라동,제주특별자치도 제주시 오라이동 130-10,제주특별자치도 제주시 정실동길 26,126.513816,33.464682
케이빈,카페,제주시,아라동,제주특별자치도 제주시 아라일동 6120-3,제주특별자치도 제주시 아봉로 56,126.549603,33.477566
러뷰라떼,카페,제주시,이도2동,제주특별자치도 제주시 도남동 411-6,제주특별자치도 제주시 연북로 424,126.526567,33.479815
까페더모해,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 성산리 150,제주특별자치도 서귀포시 성산읍 일출로 267,126.933727,33.461777
아르커피,카페,제주시,삼양동,제주특별자치도 제주시 삼양일동 1580-8,제주특별자치도 제주시 서흘2길 11,126.589731,33.528149
컴포즈커피서귀포성산점,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 고성리 1179-1,제주특별자치도 서귀포시 성산읍 일주동로 4229,126.912181,33.450935
매일더탐나,카페,서귀포시,표선면,제주특별자치도 서귀포시 표선면 토산리 426-6,제주특별자치도 서귀포시 표선면 일주동로6455번길 9,126.782849,33.306697
제주에서,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1183-17,제주특별자치도 제주시 동고산로 24-2,126.533535,33.49864
낭커피,카페,서귀포시,남원읍,제주특별자치도 서귀포시 남원읍 하례리 1415-1,제주특별자치도 서귀포시 남원읍 하례돈야로 4,126.609222,33.291576
투썸플레이스엠제이벤처오름점,카페,제주시,아라동,제주특별자치도 제주시 영평동 2169-3,제주특별자치도 제주시 첨단로 199,126.571954,33.454564
놀놀플레이그라운드카페,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 평대리 3283-2,제주특별자치도 제주시 구좌읍 비자림로 2228,126.806873,33.494571
호다,카페,제주시,조천읍,제주특별자치도 제주시 조천읍 함덕리 1240-1,제주특별자치도 제주시 조천읍 신북로 497,126.663307,33.542842
싱싱프루츠,카페,제주시,이도2동,제주특별자치도 제주시 이도이동 1981-20,제주특별자치도 제주시 남광로2길 41-1,126.539911,33.489395
머스태쉬커피MustacheCoffee,카페,제주시,애월읍,제주특별자치도 제주시 애월읍 애월리 1747-5,제주특별자치도 제주시 애월읍 애월로 137-1,126.322012,33.46407
수하리,카페,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 온평리 839,제주특별자치도 서귀포시 성산읍 온평애향로 21,126.899872,33.407675
달비치,카페,제주시,구좌읍,제주특별자치도 제주시 구좌읍 월정리 13,제주특별자치도 제주시 구좌읍 해맞이해안로 474,126.797208,33.55508
모니카플라워까페,카페,제주시,아라동,제주특별자치도 제주시 아라일동 667-3,제주특별자치도 제주시 중앙로 640,126.548602,33.467374
해당화다방,카페,서귀포시,중앙동,제주특별자치도 서귀포시 서귀동 256-25,제주특별자치도 서귀포시 동문로 60,126.566563,33.249238
